,index,flight_id,timestamp,altitude,q_high,q_low,maxAltitudeFeet
5099,24869,258064118,2022-12-31 15:45:08+00:00,36000.0,37975.0,25818.75,37950.0
5100,24870,258064118,2022-12-31 15:45:09+00:00,35975.0,37975.0,25818.75,37950.0
5101,24871,258064118,2022-12-31 15:45:10+00:00,35975.0,37975.0,25818.75,37950.0
5102,24872,258064118,2022-12-31 15:45:11+00:00,35975.0,37975.0,25818.75,37950.0
5103,24873,258064118,2022-12-31 15:45:12+00:00,35975.0,37975.0,25818.75,37950.0
5104,24874,258064118,2022-12-31 15:45:13+00:00,36000.0,37975.0,25818.75,37950.0
5105,24875,258064118,2022-12-31 15:45:14+00:00,35975.0,37975.0,25818.75,37950.0
5106,24876,258064118,2022-12-31 15:45:15+00:00,36000.0,37975.0,25818.75,37950.0
5107,24877,258064118,2022-12-31 15:45:16+00:00,35975.0,37975.0,25818.75,37950.0
5108,24878,258064118,2022-12-31 15:45:17+00:00,35975.0,37975.0,25818.75,37950.0
5109,24879,258064118,2022-12-31 15:45:18+00:00,35975.0,37975.0,25818.75,37950.0
5110,24880,258064118,2022-12-31 15:45:19+00:00,35975.0,37975.0,25818.75,37950.0
5111,24881,258064118,2022-12-31 15:45:20+00:00,35975.0,37975.0,25818.75,37950.0
5112,24882,258064118,2022-12-31 15:45:21+00:00,35975.0,37975.0,25818.75,37950.0
5113,24883,258064118,2022-12-31 15:45:22+00:00,35950.0,37975.0,25818.75,37950.0
5114,24884,258064118,2022-12-31 15:45:23+00:00,35950.0,37975.0,25818.75,37950.0
5115,24885,258064118,2022-12-31 15:45:24+00:00,35950.0,37975.0,25818.75,37950.0
5116,24886,258064118,2022-12-31 15:45:25+00:00,35950.0,37975.0,25818.75,37950.0
5117,24887,258064118,2022-12-31 15:45:26+00:00,35925.0,37975.0,25818.75,37950.0
5118,24888,258064118,2022-12-31 15:45:27+00:00,35950.0,37975.0,25818.75,37950.0
5119,24889,258064118,2022-12-31 15:45:28+00:00,35950.0,37975.0,25818.75,37950.0
5120,24890,258064118,2022-12-31 15:45:29+00:00,35950.0,37975.0,25818.75,37950.0
5121,24891,258064118,2022-12-31 15:45:30+00:00,35950.0,37975.0,25818.75,37950.0
5122,24892,258064118,2022-12-31 15:45:31+00:00,35925.0,37975.0,25818.75,37950.0
5123,24893,258064118,2022-12-31 15:45:32+00:00,35950.0,37975.0,25818.75,37950.0
5124,24894,258064118,2022-12-31 15:45:33+00:00,35950.0,37975.0,25818.75,37950.0
5125,24895,258064118,2022-12-31 15:45:34+00:00,35975.0,37975.0,25818.75,37950.0
5126,24896,258064118,2022-12-31 15:45:35+00:00,35975.0,37975.0,25818.75,37950.0
5127,24897,258064118,2022-12-31 15:45:36+00:00,35975.0,37975.0,25818.75,37950.0
5128,24898,258064118,2022-12-31 15:45:37+00:00,35975.0,37975.0,25818.75,37950.0
5129,24899,258064118,2022-12-31 15:45:38+00:00,36000.0,37975.0,25818.75,37950.0
5130,24900,258064118,2022-12-31 15:45:39+00:00,36000.0,37975.0,25818.75,37950.0
5131,24901,258064118,2022-12-31 15:45:40+00:00,36000.0,37975.0,25818.75,37950.0
5132,24902,258064118,2022-12-31 15:45:41+00:00,36000.0,37975.0,25818.75,37950.0
5133,24903,258064118,2022-12-31 15:45:42+00:00,36025.0,37975.0,25818.75,37950.0
5134,24904,258064118,2022-12-31 15:45:43+00:00,36000.0,37975.0,25818.75,37950.0
5135,24905,258064118,2022-12-31 15:45:44+00:00,36000.0,37975.0,25818.75,37950.0
5136,24906,258064118,2022-12-31 15:45:45+00:00,36000.0,37975.0,25818.75,37950.0
5137,24907,258064118,2022-12-31 15:45:46+00:00,36025.0,37975.0,25818.75,37950.0
5138,24908,258064118,2022-12-31 15:45:47+00:00,36000.0,37975.0,25818.75,37950.0
5139,24909,258064118,2022-12-31 15:45:48+00:00,36000.0,37975.0,25818.75,37950.0
5140,24910,258064118,2022-12-31 15:45:49+00:00,36000.0,37975.0,25818.75,37950.0
5141,24911,258064118,2022-12-31 15:45:50+00:00,36025.0,37975.0,25818.75,37950.0
5142,24912,258064118,2022-12-31 15:45:51+00:00,36000.0,37975.0,25818.75,37950.0
5143,24913,258064118,2022-12-31 15:45:52+00:00,36000.0,37975.0,25818.75,37950.0
5144,24914,258064118,2022-12-31 15:45:53+00:00,36000.0,37975.0,25818.75,37950.0
5145,24915,258064118,2022-12-31 15:45:54+00:00,36000.0,37975.0,25818.75,37950.0
5146,24916,258064118,2022-12-31 15:45:55+00:00,36000.0,37975.0,25818.75,37950.0
5147,24917,258064118,2022-12-31 15:45:56+00:00,36000.0,37975.0,25818.75,37950.0
5148,24918,258064118,2022-12-31 15:45:57+00:00,36000.0,37975.0,25818.75,37950.0
5149,24919,258064118,2022-12-31 15:45:58+00:00,36000.0,37975.0,25818.75,37950.0
5150,24920,258064118,2022-12-31 15:45:59+00:00,36000.0,37975.0,25818.75,37950.0
5151,24921,258064118,2022-12-31 15:46:00+00:00,35975.0,37975.0,25818.75,37950.0
5152,24922,258064118,2022-12-31 15:46:01+00:00,36000.0,37975.0,25818.75,37950.0
5153,24923,258064118,2022-12-31 15:46:02+00:00,36000.0,37975.0,25818.75,37950.0
5154,24924,258064118,2022-12-31 15:46:03+00:00,35975.0,37975.0,25818.75,37950.0
5155,24925,258064118,2022-12-31 15:46:04+00:00,36000.0,37975.0,25818.75,37950.0
5156,24926,258064118,2022-12-31 15:46:05+00:00,36000.0,37975.0,25818.75,37950.0
5157,24927,258064118,2022-12-31 15:46:06+00:00,35975.0,37975.0,25818.75,37950.0
5158,24928,258064118,2022-12-31 15:46:07+00:00,35975.0,37975.0,25818.75,37950.0
5159,24929,258064118,2022-12-31 15:46:08+00:00,35975.0,37975.0,25818.75,37950.0
5160,24930,258064118,2022-12-31 15:46:09+00:00,36000.0,37975.0,25818.75,37950.0
5161,24931,258064118,2022-12-31 15:46:10+00:00,36000.0,37975.0,25818.75,37950.0
5162,24932,258064118,2022-12-31 15:46:11+00:00,36000.0,37975.0,25818.75,37950.0
5163,24933,258064118,2022-12-31 15:46:12+00:00,36000.0,37975.0,25818.75,37950.0
5164,24934,258064118,2022-12-31 15:46:13+00:00,36000.0,37975.0,25818.75,37950.0
5165,24935,258064118,2022-12-31 15:46:14+00:00,36000.0,37975.0,25818.75,37950.0
5166,24936,258064118,2022-12-31 15:46:15+00:00,36000.0,37975.0,25818.75,37950.0
5167,24937,258064118,2022-12-31 15:46:16+00:00,36000.0,37975.0,25818.75,37950.0
5168,24938,258064118,2022-12-31 15:46:17+00:00,35975.0,37975.0,25818.75,37950.0
5169,24939,258064118,2022-12-31 15:46:18+00:00,36000.0,37975.0,25818.75,37950.0
5170,24940,258064118,2022-12-31 15:46:19+00:00,36025.0,37975.0,25818.75,37950.0
5171,24941,258064118,2022-12-31 15:46:20+00:00,36000.0,37975.0,25818.75,37950.0
5172,24942,258064118,2022-12-31 15:46:21+00:00,36000.0,37975.0,25818.75,37950.0
5173,24943,258064118,2022-12-31 15:46:22+00:00,36000.0,37975.0,25818.75,37950.0
5174,24944,258064118,2022-12-31 15:46:23+00:00,36025.0,37975.0,25818.75,37950.0
5175,24945,258064118,2022-12-31 15:46:24+00:00,36025.0,37975.0,25818.75,37950.0
5176,24946,258064118,2022-12-31 15:46:25+00:00,36025.0,37975.0,25818.75,37950.0
5177,24947,258064118,2022-12-31 15:46:26+00:00,36025.0,37975.0,25818.75,37950.0
5178,24948,258064118,2022-12-31 15:46:27+00:00,36025.0,37975.0,25818.75,37950.0
5179,24949,258064118,2022-12-31 15:46:28+00:00,36025.0,37975.0,25818.75,37950.0
5180,24950,258064118,2022-12-31 15:46:29+00:00,36000.0,37975.0,25818.75,37950.0
5181,24951,258064118,2022-12-31 15:46:30+00:00,36025.0,37975.0,25818.75,37950.0
5182,24952,258064118,2022-12-31 15:46:31+00:00,36000.0,37975.0,25818.75,37950.0
5183,24953,258064118,2022-12-31 15:46:32+00:00,36025.0,37975.0,25818.75,37950.0
5184,24954,258064118,2022-12-31 15:46:33+00:00,36025.0,37975.0,25818.75,37950.0
5185,24955,258064118,2022-12-31 15:46:34+00:00,36000.0,37975.0,25818.75,37950.0
5186,24956,258064118,2022-12-31 15:46:35+00:00,36000.0,37975.0,25818.75,37950.0
5187,24957,258064118,2022-12-31 15:46:36+00:00,36000.0,37975.0,25818.75,37950.0
5188,24958,258064118,2022-12-31 15:46:37+00:00,36000.0,37975.0,25818.75,37950.0
5189,24959,258064118,2022-12-31 15:46:38+00:00,36000.0,37975.0,25818.75,37950.0
5190,24960,258064118,2022-12-31 15:46:39+00:00,36000.0,37975.0,25818.75,37950.0
5191,24961,258064118,2022-12-31 15:46:40+00:00,36000.0,37975.0,25818.75,37950.0
5192,24962,258064118,2022-12-31 15:46:41+00:00,36025.0,37975.0,25818.75,37950.0
5193,24963,258064118,2022-12-31 15:46:42+00:00,36000.0,37975.0,25818.75,37950.0
5194,24964,258064118,2022-12-31 15:46:43+00:00,36025.0,37975.0,25818.75,37950.0
5195,24965,258064118,2022-12-31 15:46:44+00:00,36000.0,37975.0,25818.75,37950.0
5196,24966,258064118,2022-12-31 15:46:45+00:00,36000.0,37975.0,25818.75,37950.0
5197,24967,258064118,2022-12-31 15:46:46+00:00,36000.0,37975.0,25818.75,37950.0
5198,24968,258064118,2022-12-31 15:46:47+00:00,36025.0,37975.0,25818.75,37950.0
5199,24969,258064118,2022-12-31 15:46:48+00:00,36000.0,37975.0,25818.75,37950.0
5200,24970,258064118,2022-12-31 15:46:49+00:00,36025.0,37975.0,25818.75,37950.0
5201,24971,258064118,2022-12-31 15:46:50+00:00,36000.0,37975.0,25818.75,37950.0
5202,24972,258064118,2022-12-31 15:46:51+00:00,36025.0,37975.0,25818.75,37950.0
5203,24973,258064118,2022-12-31 15:46:52+00:00,36025.0,37975.0,25818.75,37950.0
5204,24974,258064118,2022-12-31 15:46:53+00:00,36025.0,37975.0,25818.75,37950.0
5205,24975,258064118,2022-12-31 15:46:54+00:00,36000.0,37975.0,25818.75,37950.0
5206,24976,258064118,2022-12-31 15:46:55+00:00,36025.0,37975.0,25818.75,37950.0
5207,24977,258064118,2022-12-31 15:46:56+00:00,36000.0,37975.0,25818.75,37950.0
5208,24978,258064118,2022-12-31 15:46:57+00:00,36025.0,37975.0,25818.75,37950.0
5209,24979,258064118,2022-12-31 15:46:58+00:00,36000.0,37975.0,25818.75,37950.0
5210,24980,258064118,2022-12-31 15:46:59+00:00,36000.0,37975.0,25818.75,37950.0
5211,24981,258064118,2022-12-31 15:47:00+00:00,36000.0,37975.0,25818.75,37950.0
5212,24982,258064118,2022-12-31 15:47:01+00:00,36000.0,37975.0,25818.75,37950.0
5213,24983,258064118,2022-12-31 15:47:02+00:00,36000.0,37975.0,25818.75,37950.0
5214,24984,258064118,2022-12-31 15:47:03+00:00,36000.0,37975.0,25818.75,37950.0
5215,24985,258064118,2022-12-31 15:47:04+00:00,36000.0,37975.0,25818.75,37950.0
5216,24986,258064118,2022-12-31 15:47:05+00:00,36000.0,37975.0,25818.75,37950.0
5217,24987,258064118,2022-12-31 15:47:06+00:00,36000.0,37975.0,25818.75,37950.0
5218,24988,258064118,2022-12-31 15:47:07+00:00,36000.0,37975.0,25818.75,37950.0
5219,24989,258064118,2022-12-31 15:47:08+00:00,36000.0,37975.0,25818.75,37950.0
5220,24990,258064118,2022-12-31 15:47:09+00:00,36000.0,37975.0,25818.75,37950.0
5221,24991,258064118,2022-12-31 15:47:10+00:00,35975.0,37975.0,25818.75,37950.0
5222,24992,258064118,2022-12-31 15:47:11+00:00,36000.0,37975.0,25818.75,37950.0
5223,24993,258064118,2022-12-31 15:47:12+00:00,36000.0,37975.0,25818.75,37950.0
5224,24994,258064118,2022-12-31 15:47:13+00:00,35975.0,37975.0,25818.75,37950.0
5225,24995,258064118,2022-12-31 15:47:14+00:00,36000.0,37975.0,25818.75,37950.0
5226,24996,258064118,2022-12-31 15:47:15+00:00,36000.0,37975.0,25818.75,37950.0
5227,24997,258064118,2022-12-31 15:47:16+00:00,36000.0,37975.0,25818.75,37950.0
5228,24998,258064118,2022-12-31 15:47:17+00:00,36000.0,37975.0,25818.75,37950.0
5229,24999,258064118,2022-12-31 15:47:18+00:00,36000.0,37975.0,25818.75,37950.0
5230,25000,258064118,2022-12-31 15:47:19+00:00,36000.0,37975.0,25818.75,37950.0
5231,25001,258064118,2022-12-31 15:47:20+00:00,36000.0,37975.0,25818.75,37950.0
5232,25002,258064118,2022-12-31 15:47:21+00:00,36000.0,37975.0,25818.75,37950.0
5233,25003,258064118,2022-12-31 15:47:22+00:00,36000.0,37975.0,25818.75,37950.0
5234,25004,258064118,2022-12-31 15:47:23+00:00,36000.0,37975.0,25818.75,37950.0
5235,25005,258064118,2022-12-31 15:47:24+00:00,36000.0,37975.0,25818.75,37950.0
5236,25006,258064118,2022-12-31 15:47:25+00:00,36000.0,37975.0,25818.75,37950.0
5237,25007,258064118,2022-12-31 15:47:26+00:00,36000.0,37975.0,25818.75,37950.0
5238,25008,258064118,2022-12-31 15:47:27+00:00,36000.0,37975.0,25818.75,37950.0
5239,25009,258064118,2022-12-31 15:47:28+00:00,36000.0,37975.0,25818.75,37950.0
5240,25010,258064118,2022-12-31 15:47:29+00:00,36000.0,37975.0,25818.75,37950.0
5241,25011,258064118,2022-12-31 15:47:30+00:00,36000.0,37975.0,25818.75,37950.0
5242,25012,258064118,2022-12-31 15:47:31+00:00,36000.0,37975.0,25818.75,37950.0
5243,25013,258064118,2022-12-31 15:47:32+00:00,36000.0,37975.0,25818.75,37950.0
5244,25014,258064118,2022-12-31 15:47:33+00:00,36000.0,37975.0,25818.75,37950.0
5245,25015,258064118,2022-12-31 15:47:34+00:00,36000.0,37975.0,25818.75,37950.0
5246,25016,258064118,2022-12-31 15:47:35+00:00,36000.0,37975.0,25818.75,37950.0
5247,25017,258064118,2022-12-31 15:47:36+00:00,36000.0,37975.0,25818.75,37950.0
5248,25018,258064118,2022-12-31 15:47:37+00:00,36000.0,37975.0,25818.75,37950.0
5249,25019,258064118,2022-12-31 15:47:38+00:00,36000.0,37975.0,25818.75,37950.0
5250,25020,258064118,2022-12-31 15:47:39+00:00,36000.0,37975.0,25818.75,37950.0
5251,25021,258064118,2022-12-31 15:47:40+00:00,36000.0,37975.0,25818.75,37950.0
5252,25022,258064118,2022-12-31 15:47:41+00:00,36000.0,37975.0,25818.75,37950.0
5253,25023,258064118,2022-12-31 15:47:42+00:00,36000.0,37975.0,25818.75,37950.0
5254,25024,258064118,2022-12-31 15:47:43+00:00,36000.0,37975.0,25818.75,37950.0
5255,25025,258064118,2022-12-31 15:47:44+00:00,36000.0,37975.0,25818.75,37950.0
5256,25026,258064118,2022-12-31 15:47:45+00:00,36000.0,37975.0,25818.75,37950.0
5257,25027,258064118,2022-12-31 15:47:46+00:00,36000.0,37975.0,25818.75,37950.0
5258,25028,258064118,2022-12-31 15:47:47+00:00,36000.0,37975.0,25818.75,37950.0
5259,25029,258064118,2022-12-31 15:47:48+00:00,36000.0,37975.0,25818.75,37950.0
5260,25030,258064118,2022-12-31 15:47:49+00:00,36000.0,37975.0,25818.75,37950.0
5261,25031,258064118,2022-12-31 15:47:50+00:00,36000.0,37975.0,25818.75,37950.0
5262,25032,258064118,2022-12-31 15:47:51+00:00,36000.0,37975.0,25818.75,37950.0
5263,25033,258064118,2022-12-31 15:47:52+00:00,36025.0,37975.0,25818.75,37950.0
5264,25034,258064118,2022-12-31 15:47:53+00:00,36000.0,37975.0,25818.75,37950.0
5265,25035,258064118,2022-12-31 15:47:54+00:00,36025.0,37975.0,25818.75,37950.0
5266,25036,258064118,2022-12-31 15:47:55+00:00,36000.0,37975.0,25818.75,37950.0
5267,25037,258064118,2022-12-31 15:47:56+00:00,36000.0,37975.0,25818.75,37950.0
5268,25038,258064118,2022-12-31 15:47:57+00:00,36000.0,37975.0,25818.75,37950.0
5269,25039,258064118,2022-12-31 15:47:58+00:00,36000.0,37975.0,25818.75,37950.0
5270,25040,258064118,2022-12-31 15:47:59+00:00,36000.0,37975.0,25818.75,37950.0
5271,25041,258064118,2022-12-31 15:48:00+00:00,36025.0,37975.0,25818.75,37950.0
5272,25042,258064118,2022-12-31 15:48:01+00:00,36000.0,37975.0,25818.75,37950.0
5273,25043,258064118,2022-12-31 15:48:02+00:00,36000.0,37975.0,25818.75,37950.0
5274,25044,258064118,2022-12-31 15:48:03+00:00,36000.0,37975.0,25818.75,37950.0
5275,25045,258064118,2022-12-31 15:48:04+00:00,36000.0,37975.0,25818.75,37950.0
5276,25046,258064118,2022-12-31 15:48:05+00:00,36000.0,37975.0,25818.75,37950.0
5277,25047,258064118,2022-12-31 15:48:06+00:00,36000.0,37975.0,25818.75,37950.0
5278,25048,258064118,2022-12-31 15:48:07+00:00,36000.0,37975.0,25818.75,37950.0
5279,25049,258064118,2022-12-31 15:48:08+00:00,36000.0,37975.0,25818.75,37950.0
5280,25050,258064118,2022-12-31 15:48:09+00:00,36000.0,37975.0,25818.75,37950.0
5281,25051,258064118,2022-12-31 15:48:10+00:00,36000.0,37975.0,25818.75,37950.0
5282,25052,258064118,2022-12-31 15:48:11+00:00,36000.0,37975.0,25818.75,37950.0
5283,25053,258064118,2022-12-31 15:48:12+00:00,36000.0,37975.0,25818.75,37950.0
5284,25054,258064118,2022-12-31 15:48:13+00:00,36000.0,37975.0,25818.75,37950.0
5285,25055,258064118,2022-12-31 15:48:14+00:00,36000.0,37975.0,25818.75,37950.0
5286,25056,258064118,2022-12-31 15:48:15+00:00,36000.0,37975.0,25818.75,37950.0
5287,25057,258064118,2022-12-31 15:48:16+00:00,36000.0,37975.0,25818.75,37950.0
5288,25058,258064118,2022-12-31 15:48:17+00:00,36000.0,37975.0,25818.75,37950.0
5289,25059,258064118,2022-12-31 15:48:18+00:00,36000.0,37975.0,25818.75,37950.0
5290,25060,258064118,2022-12-31 15:48:19+00:00,36000.0,37975.0,25818.75,37950.0
5291,25061,258064118,2022-12-31 15:48:20+00:00,36000.0,37975.0,25818.75,37950.0
5292,25062,258064118,2022-12-31 15:48:21+00:00,36000.0,37975.0,25818.75,37950.0
5293,25063,258064118,2022-12-31 15:48:22+00:00,36000.0,37975.0,25818.75,37950.0
5294,25064,258064118,2022-12-31 15:48:23+00:00,36000.0,37975.0,25818.75,37950.0
5295,25065,258064118,2022-12-31 15:48:24+00:00,36000.0,37975.0,25818.75,37950.0
5296,25066,258064118,2022-12-31 15:48:25+00:00,36025.0,37975.0,25818.75,37950.0
5297,25067,258064118,2022-12-31 15:48:26+00:00,36025.0,37975.0,25818.75,37950.0
5298,25068,258064118,2022-12-31 15:48:27+00:00,36000.0,37975.0,25818.75,37950.0
5299,25069,258064118,2022-12-31 15:48:28+00:00,36025.0,37975.0,25818.75,37950.0
5300,25070,258064118,2022-12-31 15:48:29+00:00,36000.0,37975.0,25818.75,37950.0
5301,25071,258064118,2022-12-31 15:48:30+00:00,36000.0,37975.0,25818.75,37950.0
5302,25072,258064118,2022-12-31 15:48:31+00:00,36000.0,37975.0,25818.75,37950.0
5303,25073,258064118,2022-12-31 15:48:32+00:00,36000.0,37975.0,25818.75,37950.0
5304,25074,258064118,2022-12-31 15:48:33+00:00,36000.0,37975.0,25818.75,37950.0
5305,25075,258064118,2022-12-31 15:48:34+00:00,36000.0,37975.0,25818.75,37950.0
5306,25076,258064118,2022-12-31 15:48:35+00:00,36000.0,37975.0,25818.75,37950.0
5307,25077,258064118,2022-12-31 15:48:36+00:00,36000.0,37975.0,25818.75,37950.0
5308,25078,258064118,2022-12-31 15:48:37+00:00,36000.0,37975.0,25818.75,37950.0
5309,25079,258064118,2022-12-31 15:48:38+00:00,36000.0,37975.0,25818.75,37950.0
5310,25080,258064118,2022-12-31 15:48:39+00:00,36000.0,37975.0,25818.75,37950.0
5311,25081,258064118,2022-12-31 15:48:40+00:00,36000.0,37975.0,25818.75,37950.0
5312,25082,258064118,2022-12-31 15:48:41+00:00,36000.0,37975.0,25818.75,37950.0
5313,25083,258064118,2022-12-31 15:48:42+00:00,36000.0,37975.0,25818.75,37950.0
5314,25084,258064118,2022-12-31 15:48:43+00:00,36000.0,37975.0,25818.75,37950.0
5315,25085,258064118,2022-12-31 15:48:44+00:00,36000.0,37975.0,25818.75,37950.0
5316,25086,258064118,2022-12-31 15:48:45+00:00,36000.0,37975.0,25818.75,37950.0
5317,25087,258064118,2022-12-31 15:48:46+00:00,36000.0,37975.0,25818.75,37950.0
5318,25088,258064118,2022-12-31 15:48:47+00:00,36000.0,37975.0,25818.75,37950.0
5319,25089,258064118,2022-12-31 15:48:48+00:00,36000.0,37975.0,25818.75,37950.0
5320,25090,258064118,2022-12-31 15:48:49+00:00,36000.0,37975.0,25818.75,37950.0
5321,25091,258064118,2022-12-31 15:48:50+00:00,36000.0,37975.0,25818.75,37950.0
5322,25092,258064118,2022-12-31 15:48:51+00:00,36000.0,37975.0,25818.75,37950.0
5323,25093,258064118,2022-12-31 15:48:52+00:00,36000.0,37975.0,25818.75,37950.0
5324,25094,258064118,2022-12-31 15:48:53+00:00,36000.0,37975.0,25818.75,37950.0
5325,25095,258064118,2022-12-31 15:48:54+00:00,36000.0,37975.0,25818.75,37950.0
5326,25096,258064118,2022-12-31 15:48:55+00:00,36000.0,37975.0,25818.75,37950.0
5327,25097,258064118,2022-12-31 15:48:56+00:00,36000.0,37975.0,25818.75,37950.0
5328,25098,258064118,2022-12-31 15:48:57+00:00,36000.0,37975.0,25818.75,37950.0
5329,25099,258064118,2022-12-31 15:48:58+00:00,36000.0,37975.0,25818.75,37950.0
5330,25100,258064118,2022-12-31 15:48:59+00:00,36000.0,37975.0,25818.75,37950.0
5331,25101,258064118,2022-12-31 15:49:00+00:00,36000.0,37975.0,25818.75,37950.0
5332,25102,258064118,2022-12-31 15:49:01+00:00,36000.0,37975.0,25818.75,37950.0
5333,25103,258064118,2022-12-31 15:49:02+00:00,36025.0,37975.0,25818.75,37950.0
5334,25104,258064118,2022-12-31 15:49:03+00:00,36000.0,37975.0,25818.75,37950.0
5335,25105,258064118,2022-12-31 15:49:04+00:00,36025.0,37975.0,25818.75,37950.0
5336,25106,258064118,2022-12-31 15:49:05+00:00,36000.0,37975.0,25818.75,37950.0
5337,25107,258064118,2022-12-31 15:49:06+00:00,36025.0,37975.0,25818.75,37950.0
5338,25108,258064118,2022-12-31 15:49:07+00:00,36000.0,37975.0,25818.75,37950.0
5339,25109,258064118,2022-12-31 15:49:08+00:00,36000.0,37975.0,25818.75,37950.0
5340,25110,258064118,2022-12-31 15:49:09+00:00,36000.0,37975.0,25818.75,37950.0
5341,25111,258064118,2022-12-31 15:49:10+00:00,36000.0,37975.0,25818.75,37950.0
5342,25112,258064118,2022-12-31 15:49:11+00:00,36000.0,37975.0,25818.75,37950.0
5343,25113,258064118,2022-12-31 15:49:12+00:00,36000.0,37975.0,25818.75,37950.0
5344,25114,258064118,2022-12-31 15:49:13+00:00,36000.0,37975.0,25818.75,37950.0
5345,25115,258064118,2022-12-31 15:49:14+00:00,36000.0,37975.0,25818.75,37950.0
5346,25116,258064118,2022-12-31 15:49:15+00:00,36000.0,37975.0,25818.75,37950.0
5347,25117,258064118,2022-12-31 15:49:16+00:00,36000.0,37975.0,25818.75,37950.0
5348,25118,258064118,2022-12-31 15:49:17+00:00,36000.0,37975.0,25818.75,37950.0
5349,25119,258064118,2022-12-31 15:49:18+00:00,36000.0,37975.0,25818.75,37950.0
5350,25120,258064118,2022-12-31 15:49:19+00:00,36000.0,37975.0,25818.75,37950.0
5351,25121,258064118,2022-12-31 15:49:20+00:00,36000.0,37975.0,25818.75,37950.0
5352,25122,258064118,2022-12-31 15:49:21+00:00,36000.0,37975.0,25818.75,37950.0
5353,25123,258064118,2022-12-31 15:49:22+00:00,36000.0,37975.0,25818.75,37950.0
5354,25124,258064118,2022-12-31 15:49:23+00:00,36000.0,37975.0,25818.75,37950.0
5355,25125,258064118,2022-12-31 15:49:24+00:00,36000.0,37975.0,25818.75,37950.0
5356,25126,258064118,2022-12-31 15:49:25+00:00,36000.0,37975.0,25818.75,37950.0
5357,25127,258064118,2022-12-31 15:49:26+00:00,36000.0,37975.0,25818.75,37950.0
5358,25128,258064118,2022-12-31 15:49:27+00:00,36000.0,37975.0,25818.75,37950.0
5359,25129,258064118,2022-12-31 15:49:28+00:00,36000.0,37975.0,25818.75,37950.0
5360,25130,258064118,2022-12-31 15:49:29+00:00,36000.0,37975.0,25818.75,37950.0
5361,25131,258064118,2022-12-31 15:49:30+00:00,36025.0,37975.0,25818.75,37950.0
5362,25132,258064118,2022-12-31 15:49:31+00:00,36000.0,37975.0,25818.75,37950.0
5363,25133,258064118,2022-12-31 15:49:32+00:00,36000.0,37975.0,25818.75,37950.0
5364,25134,258064118,2022-12-31 15:49:33+00:00,36025.0,37975.0,25818.75,37950.0
5365,25135,258064118,2022-12-31 15:49:34+00:00,36000.0,37975.0,25818.75,37950.0
5366,25136,258064118,2022-12-31 15:49:35+00:00,36000.0,37975.0,25818.75,37950.0
5367,25137,258064118,2022-12-31 15:49:36+00:00,36000.0,37975.0,25818.75,37950.0
5368,25138,258064118,2022-12-31 15:49:37+00:00,36000.0,37975.0,25818.75,37950.0
5369,25139,258064118,2022-12-31 15:49:38+00:00,36000.0,37975.0,25818.75,37950.0
5370,25140,258064118,2022-12-31 15:49:39+00:00,36000.0,37975.0,25818.75,37950.0
5371,25141,258064118,2022-12-31 15:49:40+00:00,36000.0,37975.0,25818.75,37950.0
5372,25142,258064118,2022-12-31 15:49:41+00:00,36000.0,37975.0,25818.75,37950.0
5373,25143,258064118,2022-12-31 15:49:42+00:00,36000.0,37975.0,25818.75,37950.0
5374,25144,258064118,2022-12-31 15:49:43+00:00,36000.0,37975.0,25818.75,37950.0
5375,25145,258064118,2022-12-31 15:49:44+00:00,36000.0,37975.0,25818.75,37950.0
5376,25146,258064118,2022-12-31 15:49:45+00:00,36000.0,37975.0,25818.75,37950.0
5377,25147,258064118,2022-12-31 15:49:46+00:00,36000.0,37975.0,25818.75,37950.0
5378,25148,258064118,2022-12-31 15:49:47+00:00,36000.0,37975.0,25818.75,37950.0
5379,25149,258064118,2022-12-31 15:49:48+00:00,36000.0,37975.0,25818.75,37950.0
5380,25150,258064118,2022-12-31 15:49:49+00:00,35975.0,37975.0,25818.75,37950.0
5381,25151,258064118,2022-12-31 15:49:50+00:00,36000.0,37975.0,25818.75,37950.0
5382,25152,258064118,2022-12-31 15:49:51+00:00,36000.0,37975.0,25818.75,37950.0
5383,25153,258064118,2022-12-31 15:49:52+00:00,36000.0,37975.0,25818.75,37950.0
5384,25154,258064118,2022-12-31 15:49:53+00:00,36000.0,37975.0,25818.75,37950.0
5385,25155,258064118,2022-12-31 15:49:54+00:00,36000.0,37975.0,25818.75,37950.0
5386,25156,258064118,2022-12-31 15:49:55+00:00,36000.0,37975.0,25818.75,37950.0
5387,25157,258064118,2022-12-31 15:49:56+00:00,36000.0,37975.0,25818.75,37950.0
5388,25158,258064118,2022-12-31 15:49:57+00:00,36000.0,37975.0,25818.75,37950.0
5389,25159,258064118,2022-12-31 15:49:58+00:00,36000.0,37975.0,25818.75,37950.0
5390,25160,258064118,2022-12-31 15:49:59+00:00,36000.0,37975.0,25818.75,37950.0
5391,25161,258064118,2022-12-31 15:50:00+00:00,36000.0,37975.0,25818.75,37950.0
5392,25162,258064118,2022-12-31 15:50:01+00:00,36000.0,37975.0,25818.75,37950.0
5393,25163,258064118,2022-12-31 15:50:02+00:00,36000.0,37975.0,25818.75,37950.0
5394,25164,258064118,2022-12-31 15:50:03+00:00,36000.0,37975.0,25818.75,37950.0
5395,25165,258064118,2022-12-31 15:50:04+00:00,36000.0,37975.0,25818.75,37950.0
